Fecha,Humedad_Media_Global,Temperatura_Promedio_Global,Bateria_V,Panel_Solar_V,alerta_sequedad_relativa,alerta_subida_brusca,alerta_caida_brusca,alerta_bateria_baja,alerta_panel_bajo,alerta_hueco_temporal,predic_humedad_futura,predic_sequedad_relativa,predic_bateria_baja,predic_panel_bajo,predic_hueco_temporal
2025-12-01,4.77,10.24,6.67,4.15,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-02,4.91,9.01,6.66,3.56,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-03,5.26,9.91,6.67,4.19,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-04,4.83,7.94,6.66,3.04,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-05,5.17,10.65,6.65,3.4,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-06,4.89,12.95,6.66,3.47,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-07,4.72,11.85,6.67,3.97,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-08,4.83,10.27,6.66,4.06,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-09,4.79,10.19,6.66,4.06,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-10,5.13,10.87,6.64,2.96,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-11,5.29,11.26,6.66,4.06,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-12,4.62,11.53,6.66,3.82,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-13,4.26,12.88,6.66,4.02,0,0,0,0,0,0,3.66,0,0,0,0
2025-12-14,3.95,10.66,6.66,3.88,0,0,0,0,0,0,3.66,0,0,0,0
2025-12-15,4.47,10.04,6.65,3.93,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-16,5.86,10.42,6.65,3.79,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-17,5.38,9.89,6.65,4.09,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-18,5.03,9.97,6.65,3.92,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-19,4.62,9.91,6.64,3.56,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-20,5.32,9.81,6.63,2.87,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-21,6.04,9.18,6.61,2.79,0,0,0,0,0,0,6.44,0,0,0,0
2025-12-22,5.67,6.92,6.64,3.83,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-23,5.55,8.07,6.63,3.08,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-24,5.43,9.54,6.65,3.88,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-25,5.2,8.76,6.66,4.03,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-26,4.95,8.54,6.65,3.86,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-27,5.08,7.5,6.65,3.8,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-28,5.59,8.93,6.64,3.44,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-29,5.3,8.09,6.65,4.08,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-30,5.07,6.69,6.64,3.99,0,0,0,0,0,0,5.06,0,0,0,0
2025-12-31,5.19,7.57,6.65,5.05,0,0,0,0,0,0,5.06,0,0,0,0
2026-01-01,4.64,8.78,6.64,1.9,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-02,4.67,8.73,6.64,3.7,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-03,4.84,9.37,6.63,2.98,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-04,5.3,10.51,6.63,3.29,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-05,4.99,10.44,6.65,3.61,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-06,4.31,6.63,6.65,4.19,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-07,4.0,5.16,6.64,4.01,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-08,4.08,7.41,6.65,4.12,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-09,4.03,8.37,6.63,3.18,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-10,4.19,8.17,6.64,3.85,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-11,4.47,6.71,6.64,4.07,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-12,4.34,7.44,6.65,4.13,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-13,4.66,7.0,6.65,3.67,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-14,5.16,8.99,6.64,3.65,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-15,4.86,7.87,6.64,3.56,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-16,5.4,10.44,6.65,3.91,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-17,5.03,8.93,6.65,3.99,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-18,4.79,7.88,6.66,4.21,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-19,4.62,7.07,6.65,4.22,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-20,4.45,6.92,6.66,4.28,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-21,5.25,6.21,6.62,3.13,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-22,5.66,8.59,6.64,3.5,0,0,0,0,0,0,0.82,0,0,0,0
2026-01-23,10.28,10.23,6.65,3.88,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-24,7.41,8.65,6.65,4.14,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-25,7.54,9.25,6.64,3.31,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-26,7.72,11.66,6.65,3.4,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-27,8.2,11.57,6.63,3.16,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-28,9.38,11.61,6.66,3.73,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-29,9.29,12.85,6.63,3.0,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-30,8.17,10.92,6.64,3.75,0,0,0,0,0,0,1.18,0,0,0,0
2026-01-31,7.81,10.4,6.66,4.36,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-01,8.21,9.89,6.64,3.44,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-02,8.43,10.66,6.63,3.41,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-03,8.13,10.08,6.64,3.85,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-04,22.17,11.14,6.63,2.97,0,1,0,0,0,0,21.63,0,0,0,0
2026-02-05,15.01,13.72,6.65,4.01,0,0,1,0,0,0,15.28,0,0,0,0
2026-02-06,10.33,11.78,6.66,3.82,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-07,25.14,9.57,6.63,3.09,0,1,0,0,0,0,24.93,0,0,0,0
2026-02-08,14.23,11.0,6.66,4.47,0,0,1,0,0,0,15.28,0,0,0,0
2026-02-09,11.2,12.42,6.66,3.82,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-10,10.88,13.74,6.63,3.16,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-11,18.54,13.83,6.63,3.11,0,1,0,0,0,0,18.45,0,0,0,0
2026-02-12,10.77,14.68,6.67,4.31,0,0,1,0,0,0,1.18,0,0,0,0
2026-02-13,11.07,13.44,6.67,4.15,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-14,10.04,10.98,6.67,4.58,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-15,9.81,9.96,6.67,4.57,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-16,9.56,10.9,6.66,4.07,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-17,9.54,13.44,6.67,4.3,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-18,9.56,10.85,6.66,3.67,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-19,9.71,11.65,6.67,4.55,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-20,9.56,10.3,6.66,4.59,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-21,9.56,10.93,6.67,4.59,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-22,9.52,11.46,6.67,4.5,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-23,9.42,11.98,6.67,4.55,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-24,9.32,12.08,6.67,4.68,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-25,9.1,12.47,6.67,4.64,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-26,8.96,13.04,6.68,4.63,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-27,8.92,12.87,6.67,4.68,0,0,0,0,0,0,1.18,0,0,0,0
2026-02-28,8.72,13.31,6.67,4.52,0,0,0,0,0,0,1.18,0,0,0,0
2026-03-01,8.74,12.6,6.68,4.64,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-02,8.68,12.23,6.67,4.67,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-03,8.51,13.28,6.68,4.79,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-04,8.92,11.81,6.66,3.81,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-05,10.04,11.51,6.66,4.52,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-06,10.29,11.14,6.66,4.27,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-07,10.2,12.22,6.67,4.66,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-08,10.19,11.89,6.66,4.16,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-09,10.68,11.6,6.66,4.66,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-10,10.73,11.1,6.67,4.83,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-11,10.49,11.53,6.67,4.89,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-12,9.97,13.09,6.68,4.88,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-13,9.69,13.6,6.68,4.85,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-14,9.22,13.8,6.68,4.9,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-15,8.97,14.57,6.68,4.89,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-16,9.06,13.04,6.68,4.99,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-17,8.97,13.61,6.68,4.84,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-18,8.79,13.76,6.68,4.86,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-19,8.78,14.75,6.69,4.86,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-20,9.16,14.36,6.67,4.55,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-21,9.67,15.24,6.68,4.88,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-22,9.09,15.64,6.69,4.93,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-23,9.07,14.9,6.68,4.99,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-24,8.74,15.59,6.69,4.97,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-25,8.64,15.08,6.68,5.0,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-26,8.5,14.81,6.68,5.02,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-27,8.33,13.68,6.68,5.07,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-28,8.4,14.0,6.68,4.98,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-29,8.08,13.09,6.68,5.11,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-30,7.88,12.65,6.68,5.11,0,0,0,0,0,0,10.72,0,0,0,0
2026-03-31,7.9,14.16,6.68,4.93,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-01,7.76,15.32,6.69,5.01,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-02,7.9,14.08,6.68,5.09,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-03,7.91,13.97,6.68,5.1,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-04,7.88,14.86,6.68,5.04,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-05,7.79,15.37,6.68,5.04,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-06,7.69,15.95,6.69,4.98,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-07,7.6,15.97,6.69,4.9,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-08,10.65,13.14,6.64,4.27,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-09,7.34,14.87,6.6,3.74,0,0,0,0,0,0,10.72,0,0,0,0
2026-04-10,3.08,16.13,6.51,2.5,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-11,3.09,16.34,6.5,2.21,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-12,3.08,16.32,6.5,2.67,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-13,2.83,14.07,6.5,2.91,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-14,2.72,13.9,6.49,2.57,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-15,2.78,15.58,6.5,2.51,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-16,2.81,17.18,6.5,2.7,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-17,2.81,17.77,6.5,3.03,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-18,2.81,18.15,6.49,2.66,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-19,2.78,17.97,6.49,2.84,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-20,2.77,17.9,6.48,3.1,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-21,2.74,17.24,6.48,2.37,0,0,0,0,0,0,0.82,0,0,0,0
2026-04-22,2.67,18.94,6.55,1.57,0,0,0,0,0,0,1.87,0,0,0,0
2026-04-23,2.71,19.88,6.49,0.33,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-24,2.71,20.0,6.47,0.05,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-25,2.69,19.35,6.46,0.09,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-26,2.7,19.66,6.46,0.32,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-27,2.66,19.83,6.45,0.31,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-28,2.69,20.24,6.45,0.15,0,0,0,0,1,0,1.87,0,0,1,0
2026-04-29,2.68,19.96,6.45,0.02,0,0,0,0,1,0,1.87,0,0,1,0
